,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
168,0.109,0.389,4,-12.841,1,0.036,0.883,0.942,0.908,0.29,74.482,audio_features,5iKiMraxfCJmj6ZYr6b9RA,spotify:track:5iKiMraxfCJmj6ZYr6b9RA,https://api.spotify.com/v1/tracks/5iKiMraxfCJmj6ZYr6b9RA,https://api.spotify.com/v1/audio-analysis/5iKiMraxfCJmj6ZYr6b9RA,215000,1
169,0.0971,0.372,11,-10.575,0,0.0342,0.911,0.886,0.943,0.0774,86.052,audio_features,1HYLkcXkhTV7AI5G9zNvK6,spotify:track:1HYLkcXkhTV7AI5G9zNvK6,https://api.spotify.com/v1/tracks/1HYLkcXkhTV7AI5G9zNvK6,https://api.spotify.com/v1/audio-analysis/1HYLkcXkhTV7AI5G9zNvK6,287500,4
170,0.686,0.541,10,-10.34,0,0.443,0.372,1.71E-06,0.0722,0.766,120.214,audio_features,3b0VYis4TTcnHo3O39OnWw,spotify:track:3b0VYis4TTcnHo3O39OnWw,https://api.spotify.com/v1/tracks/3b0VYis4TTcnHo3O39OnWw,https://api.spotify.com/v1/audio-analysis/3b0VYis4TTcnHo3O39OnWw,210979,4
171,0.87,0.662,8,-7.294,1,0.258,0.0289,0.000934,0.086,0.856,80.011,audio_features,7Iee7C2cmMpkXdao4QO3C0,spotify:track:7Iee7C2cmMpkXdao4QO3C0,https://api.spotify.com/v1/tracks/7Iee7C2cmMpkXdao4QO3C0,https://api.spotify.com/v1/audio-analysis/7Iee7C2cmMpkXdao4QO3C0,184630,4
172,0.893,0.63,10,-9.118,0,0.148,0.148,2.03E-06,0.0953,0.864,120.016,audio_features,1LnppHKT9KyontOugdG1GR,spotify:track:1LnppHKT9KyontOugdG1GR,https://api.spotify.com/v1/tracks/1LnppHKT9KyontOugdG1GR,https://api.spotify.com/v1/audio-analysis/1LnppHKT9KyontOugdG1GR,201500,4
173,0.793,0.529,2,-10.575,0,0.0859,0.164,0.0048,0.0578,0.703,144.098,audio_features,68dYOEa5lnd9p6q6ud9lvl,spotify:track:68dYOEa5lnd9p6q6ud9lvl,https://api.spotify.com/v1/tracks/68dYOEa5lnd9p6q6ud9lvl,https://api.spotify.com/v1/audio-analysis/68dYOEa5lnd9p6q6ud9lvl,209486,4
174,0.969,0.422,8,-10.096,1,0.0931,0.516,6.75E-05,0.0865,0.576,119.971,audio_features,0ybGpLWl8rvf7IkVvl6QaU,spotify:track:0ybGpLWl8rvf7IkVvl6QaU,https://api.spotify.com/v1/tracks/0ybGpLWl8rvf7IkVvl6QaU,https://api.spotify.com/v1/audio-analysis/0ybGpLWl8rvf7IkVvl6QaU,264000,4
175,0.676,0.642,2,-8.819,1,0.286,0.0285,0.000207,0.112,0.325,82.001,audio_features,0wNSabqN0KAs3H23owbfnU,spotify:track:0wNSabqN0KAs3H23owbfnU,https://api.spotify.com/v1/tracks/0wNSabqN0KAs3H23owbfnU,https://api.spotify.com/v1/audio-analysis/0wNSabqN0KAs3H23owbfnU,174551,4
176,0.87,0.334,11,-15.901,0,0.272,0.216,0.000614,0.0479,0.374,90.998,audio_features,4COonsfWdotYjP9oHUxh2S,spotify:track:4COonsfWdotYjP9oHUxh2S,https://api.spotify.com/v1/tracks/4COonsfWdotYjP9oHUxh2S,https://api.spotify.com/v1/audio-analysis/4COonsfWdotYjP9oHUxh2S,206409,4
177,0.862,0.641,7,-7.46,1,0.0653,0.348,0.000102,0.0924,0.561,129.999,audio_features,3hzDFkbInoVGOZg2Qkbx7g,spotify:track:3hzDFkbInoVGOZg2Qkbx7g,https://api.spotify.com/v1/tracks/3hzDFkbInoVGOZg2Qkbx7g,https://api.spotify.com/v1/audio-analysis/3hzDFkbInoVGOZg2Qkbx7g,269538,4
178,0.559,0.56,8,-12.368,1,0.0576,0.183,0,0.0766,0.362,170.069,audio_features,2Xx9x7bY5lqQ64ihTTTZBO,spotify:track:2Xx9x7bY5lqQ64ihTTTZBO,https://api.spotify.com/v1/tracks/2Xx9x7bY5lqQ64ihTTTZBO,https://api.spotify.com/v1/audio-analysis/2Xx9x7bY5lqQ64ihTTTZBO,286320,4
179,0.74,0.723,9,-6.938,0,0.359,0.538,0,0.109,0.72,166.398,audio_features,2pNBTZUTMkHVl1a8n17RB2,spotify:track:2pNBTZUTMkHVl1a8n17RB2,https://api.spotify.com/v1/tracks/2pNBTZUTMkHVl1a8n17RB2,https://api.spotify.com/v1/audio-analysis/2pNBTZUTMkHVl1a8n17RB2,203438,4
180,0.767,0.0869,1,-23.888,1,0.0418,0.853,0.365,0.0985,0.498,113.972,audio_features,3dIQRBvh8y6kdHmCyh683E,spotify:track:3dIQRBvh8y6kdHmCyh683E,https://api.spotify.com/v1/tracks/3dIQRBvh8y6kdHmCyh683E,https://api.spotify.com/v1/audio-analysis/3dIQRBvh8y6kdHmCyh683E,224000,4
181,0.785,0.148,5,-21.512,0,0.0574,0.927,0.888,0.117,0.186,104.942,audio_features,2MHunyQtTGnyGba3yX87Ie,spotify:track:2MHunyQtTGnyGba3yX87Ie,https://api.spotify.com/v1/tracks/2MHunyQtTGnyGba3yX87Ie,https://api.spotify.com/v1/audio-analysis/2MHunyQtTGnyGba3yX87Ie,138000,4
182,0.801,0.0988,7,-22.759,1,0.0481,0.825,0.229,0.0922,0.746,139.829,audio_features,7pT8aLeejODeDquKb45dFu,spotify:track:7pT8aLeejODeDquKb45dFu,https://api.spotify.com/v1/tracks/7pT8aLeejODeDquKb45dFu,https://api.spotify.com/v1/audio-analysis/7pT8aLeejODeDquKb45dFu,181000,4
183,0.711,0.133,7,-18.869,1,0.0347,0.77,0.591,0.18,0.538,109.988,audio_features,03VcAmMdJdnljuQVnCDx3F,spotify:track:03VcAmMdJdnljuQVnCDx3F,https://api.spotify.com/v1/tracks/03VcAmMdJdnljuQVnCDx3F,https://api.spotify.com/v1/audio-analysis/03VcAmMdJdnljuQVnCDx3F,168000,3
184,0.549,0.141,7,-22.494,1,0.0477,0.924,0.815,0.0974,0.494,140.047,audio_features,06vozLkeTw1Rqa6DleGIhP,spotify:track:06vozLkeTw1Rqa6DleGIhP,https://api.spotify.com/v1/tracks/06vozLkeTw1Rqa6DleGIhP,https://api.spotify.com/v1/audio-analysis/06vozLkeTw1Rqa6DleGIhP,248000,4
185,0.572,0.159,2,-21.339,1,0.201,0.7,0.0382,0.0524,0.682,99.736,audio_features,45jcPDYZWONMOmUWINUbyH,spotify:track:45jcPDYZWONMOmUWINUbyH,https://api.spotify.com/v1/tracks/45jcPDYZWONMOmUWINUbyH,https://api.spotify.com/v1/audio-analysis/45jcPDYZWONMOmUWINUbyH,146000,4
186,0.457,0.0682,5,-20.781,1,0.0556,0.97,0.945,0.112,0.145,127.344,audio_features,5lJBQDUCfmyHzjd1h09bKH,spotify:track:5lJBQDUCfmyHzjd1h09bKH,https://api.spotify.com/v1/tracks/5lJBQDUCfmyHzjd1h09bKH,https://api.spotify.com/v1/audio-analysis/5lJBQDUCfmyHzjd1h09bKH,182000,3
187,0.724,0.121,7,-22.655,1,0.0499,0.848,0.293,0.117,0.26,139.981,audio_features,3SfdapgGqd36MjPotI11n8,spotify:track:3SfdapgGqd36MjPotI11n8,https://api.spotify.com/v1/tracks/3SfdapgGqd36MjPotI11n8,https://api.spotify.com/v1/audio-analysis/3SfdapgGqd36MjPotI11n8,218500,4
188,0.594,0.082,2,-21.023,1,0.0756,0.968,0.919,0.135,0.257,111.989,audio_features,1C62K6MI0Ews5CAkcwiK9w,spotify:track:1C62K6MI0Ews5CAkcwiK9w,https://api.spotify.com/v1/tracks/1C62K6MI0Ews5CAkcwiK9w,https://api.spotify.com/v1/audio-analysis/1C62K6MI0Ews5CAkcwiK9w,236000,4
189,0.813,0.0115,10,-21.95,1,0.0628,0.625,0,0.0659,0.379,82.025,audio_features,51K2JNyqLadq43sX60ekZr,spotify:track:51K2JNyqLadq43sX60ekZr,https://api.spotify.com/v1/tracks/51K2JNyqLadq43sX60ekZr,https://api.spotify.com/v1/audio-analysis/51K2JNyqLadq43sX60ekZr,159000,3
190,0.644,0.902,7,-8.031,1,0.126,0.0341,0.00765,0.955,0.939,195.949,audio_features,0IZukItzq6jmnRbicI9py1,spotify:track:0IZukItzq6jmnRbicI9py1,https://api.spotify.com/v1/tracks/0IZukItzq6jmnRbicI9py1,https://api.spotify.com/v1/audio-analysis/0IZukItzq6jmnRbicI9py1,274338,4
191,0.638,0.887,7,-7.897,1,0.16,0.0365,0.0402,0.946,0.921,195.988,audio_features,5dej05sOzw6ejkoQ6SxLS8,spotify:track:5dej05sOzw6ejkoQ6SxLS8,https://api.spotify.com/v1/tracks/5dej05sOzw6ejkoQ6SxLS8,https://api.spotify.com/v1/audio-analysis/5dej05sOzw6ejkoQ6SxLS8,274338,4
192,0.764,0.893,0,-7.892,0,0.0648,0.0217,0.0745,0.953,0.942,98.01,audio_features,0Uekc6JJzDXLMJlHuZICrm,spotify:track:0Uekc6JJzDXLMJlHuZICrm,https://api.spotify.com/v1/tracks/0Uekc6JJzDXLMJlHuZICrm,https://api.spotify.com/v1/audio-analysis/0Uekc6JJzDXLMJlHuZICrm,274338,4
193,0.698,0.683,6,-9.065,0,0.039,0.129,4.10E-05,0.301,0.899,98.97,audio_features,5j7i7MdgzXvqGUznpjBFOd,spotify:track:5j7i7MdgzXvqGUznpjBFOd,https://api.spotify.com/v1/tracks/5j7i7MdgzXvqGUznpjBFOd,https://api.spotify.com/v1/audio-analysis/5j7i7MdgzXvqGUznpjBFOd,173375,4
194,0.827,0.894,9,-8.833,1,0.0844,0.0727,9.74E-06,0.205,0.841,110.023,audio_features,7vVSESwBg87nVVLtKO4yHE,spotify:track:7vVSESwBg87nVVLtKO4yHE,https://api.spotify.com/v1/tracks/7vVSESwBg87nVVLtKO4yHE,https://api.spotify.com/v1/audio-analysis/7vVSESwBg87nVVLtKO4yHE,181211,4
195,0.661,0.9,9,-7.512,1,0.0496,0.101,0,0.0678,0.626,139.977,audio_features,61vujm6VHUvzot0zT1fvtx,spotify:track:61vujm6VHUvzot0zT1fvtx,https://api.spotify.com/v1/tracks/61vujm6VHUvzot0zT1fvtx,https://api.spotify.com/v1/audio-analysis/61vujm6VHUvzot0zT1fvtx,231471,4
196,0.543,0.717,7,-7.069,0,0.0487,0.274,0,0.367,0.566,140.011,audio_features,5E4lKIfpN595WFB5XhmdP7,spotify:track:5E4lKIfpN595WFB5XhmdP7,https://api.spotify.com/v1/tracks/5E4lKIfpN595WFB5XhmdP7,https://api.spotify.com/v1/audio-analysis/5E4lKIfpN595WFB5XhmdP7,219408,4
197,0.61,0.239,0,-11.214,1,0.0276,0.889,2.62E-05,0.143,0.172,125.934,audio_features,1WU9oYhwdAlufFh5OU9Zbd,spotify:track:1WU9oYhwdAlufFh5OU9Zbd,https://api.spotify.com/v1/tracks/1WU9oYhwdAlufFh5OU9Zbd,https://api.spotify.com/v1/audio-analysis/1WU9oYhwdAlufFh5OU9Zbd,170292,4
198,0.615,0.224,0,-11.921,1,0.0289,0.89,6.12E-06,0.11,0.164,125.932,audio_features,0BPzn3PklDo7iWGrBp7pK3,spotify:track:0BPzn3PklDo7iWGrBp7pK3,https://api.spotify.com/v1/tracks/0BPzn3PklDo7iWGrBp7pK3,https://api.spotify.com/v1/audio-analysis/0BPzn3PklDo7iWGrBp7pK3,170234,4
199,0.642,0.717,1,-8.959,0,0.0303,0.0699,5.38E-05,0.0631,0.803,160.066,audio_features,3Cqxs2BKrq9RGKhUomBaYW,spotify:track:3Cqxs2BKrq9RGKhUomBaYW,https://api.spotify.com/v1/tracks/3Cqxs2BKrq9RGKhUomBaYW,https://api.spotify.com/v1/audio-analysis/3Cqxs2BKrq9RGKhUomBaYW,288052,4
200,0.522,0.703,1,-9.901,0,0.0451,0.0101,4.68E-06,0.297,0.689,160.098,audio_features,3XdvZ1ZiaTdqw1LGPsDcxY,spotify:track:3XdvZ1ZiaTdqw1LGPsDcxY,https://api.spotify.com/v1/tracks/3XdvZ1ZiaTdqw1LGPsDcxY,https://api.spotify.com/v1/audio-analysis/3XdvZ1ZiaTdqw1LGPsDcxY,296280,4
201,0.473,0.352,7,-10.433,1,0.0317,0.731,3.79E-06,0.269,0.155,120.091,audio_features,54wXwcbvCIcOKABYB3eR4y,spotify:track:54wXwcbvCIcOKABYB3eR4y,https://api.spotify.com/v1/tracks/54wXwcbvCIcOKABYB3eR4y,https://api.spotify.com/v1/audio-analysis/54wXwcbvCIcOKABYB3eR4y,304453,4
202,0.419,0.253,2,-11.148,1,0.0319,0.874,0,0.217,0.321,127.921,audio_features,4uGysfuoc02YbHew0hrEzu,spotify:track:4uGysfuoc02YbHew0hrEzu,https://api.spotify.com/v1/tracks/4uGysfuoc02YbHew0hrEzu,https://api.spotify.com/v1/audio-analysis/4uGysfuoc02YbHew0hrEzu,333640,4
203,0.516,0.748,9,-7.853,1,0.0315,0.0438,0.00275,0.129,0.871,150.018,audio_features,27d1JcA1UCu6el3ZBDtM7S,spotify:track:27d1JcA1UCu6el3ZBDtM7S,https://api.spotify.com/v1/tracks/27d1JcA1UCu6el3ZBDtM7S,https://api.spotify.com/v1/audio-analysis/27d1JcA1UCu6el3ZBDtM7S,281293,4
204,0.306,0.301,5,-10.297,1,0.0326,0.756,4.21E-06,0.293,0.118,136.643,audio_features,7uLKdEbxy2LYgP5O2Ut7RA,spotify:track:7uLKdEbxy2LYgP5O2Ut7RA,https://api.spotify.com/v1/tracks/7uLKdEbxy2LYgP5O2Ut7RA,https://api.spotify.com/v1/audio-analysis/7uLKdEbxy2LYgP5O2Ut7RA,286373,4
205,0.569,0.66,6,-9.566,0,0.0246,0.287,0.000125,0.639,0.662,99.995,audio_features,02IqDfVu63mFRdIgMPuwgE,spotify:track:02IqDfVu63mFRdIgMPuwgE,https://api.spotify.com/v1/tracks/02IqDfVu63mFRdIgMPuwgE,https://api.spotify.com/v1/audio-analysis/02IqDfVu63mFRdIgMPuwgE,266573,4
206,0.722,0.553,2,-9.755,1,0.0576,0.0222,0.000141,0.0353,0.283,119.992,audio_features,48uubMf4WGxZ76wNb6kG6E,spotify:track:48uubMf4WGxZ76wNb6kG6E,https://api.spotify.com/v1/tracks/48uubMf4WGxZ76wNb6kG6E,https://api.spotify.com/v1/audio-analysis/48uubMf4WGxZ76wNb6kG6E,290693,4
207,0.427,0.56,2,-9.063,1,0.0279,0.33,0.000771,0.109,0.47,169.965,audio_features,1CFkF9u0RDPiEtmO49PIs5,spotify:track:1CFkF9u0RDPiEtmO49PIs5,https://api.spotify.com/v1/tracks/1CFkF9u0RDPiEtmO49PIs5,https://api.spotify.com/v1/audio-analysis/1CFkF9u0RDPiEtmO49PIs5,290573,4
208,0.51,0.366,2,-10.257,1,0.0414,0.754,1.95E-06,0.0974,0.188,141.774,audio_features,2Et4bHR0Smji9UFYk12Sr0,spotify:track:2Et4bHR0Smji9UFYk12Sr0,https://api.spotify.com/v1/tracks/2Et4bHR0Smji9UFYk12Sr0,https://api.spotify.com/v1/audio-analysis/2Et4bHR0Smji9UFYk12Sr0,321933,4
209,0.5,0.449,7,-12.228,1,0.0259,0.432,9.44E-05,0.0976,0.347,82.025,audio_features,46wrqKQ9ODFhBHy5PiAzBf,spotify:track:46wrqKQ9ODFhBHy5PiAzBf,https://api.spotify.com/v1/tracks/46wrqKQ9ODFhBHy5PiAzBf,https://api.spotify.com/v1/audio-analysis/46wrqKQ9ODFhBHy5PiAzBf,386787,4
210,0.54,0.555,11,-8.535,1,0.0279,0.0854,0,0.188,0.38,126.087,audio_features,03mYlpbEEigicmymm3VSVg,spotify:track:03mYlpbEEigicmymm3VSVg,https://api.spotify.com/v1/tracks/03mYlpbEEigicmymm3VSVg,https://api.spotify.com/v1/audio-analysis/03mYlpbEEigicmymm3VSVg,264073,4
211,0.559,0.482,9,-7.515,0,0.0345,0.884,0.00136,0.285,0.658,125.084,audio_features,4cC6nbv6E97vjXHVKaEy6u,spotify:track:4cC6nbv6E97vjXHVKaEy6u,https://api.spotify.com/v1/tracks/4cC6nbv6E97vjXHVKaEy6u,https://api.spotify.com/v1/audio-analysis/4cC6nbv6E97vjXHVKaEy6u,176773,4
212,0.395,0.471,2,-9.755,1,0.0418,0.943,0.0358,0.113,0.438,106.574,audio_features,3mywoEdoDypt7op4cKe0fE,spotify:track:3mywoEdoDypt7op4cKe0fE,https://api.spotify.com/v1/tracks/3mywoEdoDypt7op4cKe0fE,https://api.spotify.com/v1/audio-analysis/3mywoEdoDypt7op4cKe0fE,192947,3
213,0.632,0.517,7,-8.347,1,0.0386,0.849,0.229,0.135,0.787,122.089,audio_features,2GQsvNsLytFNq0WgTXFy1M,spotify:track:2GQsvNsLytFNq0WgTXFy1M,https://api.spotify.com/v1/tracks/2GQsvNsLytFNq0WgTXFy1M,https://api.spotify.com/v1/audio-analysis/2GQsvNsLytFNq0WgTXFy1M,180147,4
214,0.584,0.73,9,-7.164,1,0.0323,0.421,0,0.0725,0.976,75.303,audio_features,1iDyYvbxpuZHPVPhsAF2et,spotify:track:1iDyYvbxpuZHPVPhsAF2et,https://api.spotify.com/v1/tracks/1iDyYvbxpuZHPVPhsAF2et,https://api.spotify.com/v1/audio-analysis/1iDyYvbxpuZHPVPhsAF2et,140520,4
215,0.357,0.666,0,-6.809,1,0.0463,0.89,0,0.27,0.665,140.614,audio_features,1ujAiu3bWdLnnXW7eby3x7,spotify:track:1ujAiu3bWdLnnXW7eby3x7,https://api.spotify.com/v1/tracks/1ujAiu3bWdLnnXW7eby3x7,https://api.spotify.com/v1/audio-analysis/1ujAiu3bWdLnnXW7eby3x7,117547,4
216,0.498,0.489,0,-8.475,1,0.0346,0.818,1.08E-05,0.189,0.705,63.925,audio_features,5wH21z1HJL2CwfmgnT5W1C,spotify:track:5wH21z1HJL2CwfmgnT5W1C,https://api.spotify.com/v1/tracks/5wH21z1HJL2CwfmgnT5W1C,https://api.spotify.com/v1/audio-analysis/5wH21z1HJL2CwfmgnT5W1C,187467,4
217,0.477,0.462,7,-9.456,1,0.0325,0.968,0.0217,0.254,0.95,144.245,audio_features,6HS1xaIsb5wEvDVg7WqDNI,spotify:track:6HS1xaIsb5wEvDVg7WqDNI,https://api.spotify.com/v1/tracks/6HS1xaIsb5wEvDVg7WqDNI,https://api.spotify.com/v1/audio-analysis/6HS1xaIsb5wEvDVg7WqDNI,128840,4
218,0.622,0.508,7,-9.013,0,0.0299,0.891,0.0438,0.0823,0.557,114.938,audio_features,0Sny4SEfsTuDzf4akRpYI5,spotify:track:0Sny4SEfsTuDzf4akRpYI5,https://api.spotify.com/v1/tracks/0Sny4SEfsTuDzf4akRpYI5,https://api.spotify.com/v1/audio-analysis/0Sny4SEfsTuDzf4akRpYI5,164360,3
219,0.573,0.66,2,-7.145,1,0.0366,0.876,0.00011,0.151,0.816,72.432,audio_features,47bxbJ9PniNP7bTaulMCjR,spotify:track:47bxbJ9PniNP7bTaulMCjR,https://api.spotify.com/v1/tracks/47bxbJ9PniNP7bTaulMCjR,https://api.spotify.com/v1/audio-analysis/47bxbJ9PniNP7bTaulMCjR,155093,4
220,0.442,0.489,2,-9.447,1,0.0431,0.962,2.10E-05,0.147,0.774,117.023,audio_features,0wHNDBXKh1X0kMwCvKVFJB,spotify:track:0wHNDBXKh1X0kMwCvKVFJB,https://api.spotify.com/v1/tracks/0wHNDBXKh1X0kMwCvKVFJB,https://api.spotify.com/v1/audio-analysis/0wHNDBXKh1X0kMwCvKVFJB,99840,4
221,0.625,0.81,7,-7.474,1,0.0574,0.0944,0,0.41,0.788,131.027,audio_features,6EYpwY5ZPg8iDsdMLhqhV5,spotify:track:6EYpwY5ZPg8iDsdMLhqhV5,https://api.spotify.com/v1/tracks/6EYpwY5ZPg8iDsdMLhqhV5,https://api.spotify.com/v1/audio-analysis/6EYpwY5ZPg8iDsdMLhqhV5,271102,4
222,0.437,0.63,7,-8.829,1,0.0354,0.103,0,0.701,0.307,152.041,audio_features,7JEkp9A6NDo4e1R6UoUzne,spotify:track:7JEkp9A6NDo4e1R6UoUzne,https://api.spotify.com/v1/tracks/7JEkp9A6NDo4e1R6UoUzne,https://api.spotify.com/v1/audio-analysis/7JEkp9A6NDo4e1R6UoUzne,409934,4
223,0.738,0.403,9,-9.292,1,0.0464,0.631,0,0.119,0.332,120.008,audio_features,1EgRHjgy0mVaVFW7m1TWiA,spotify:track:1EgRHjgy0mVaVFW7m1TWiA,https://api.spotify.com/v1/tracks/1EgRHjgy0mVaVFW7m1TWiA,https://api.spotify.com/v1/audio-analysis/1EgRHjgy0mVaVFW7m1TWiA,288575,4
224,0.72,0.476,2,-10.38,1,0.0291,0.728,0,0.219,0.82,119.983,audio_features,7fITs1tvr3Ao5hvUfWL8cI,spotify:track:7fITs1tvr3Ao5hvUfWL8cI,https://api.spotify.com/v1/tracks/7fITs1tvr3Ao5hvUfWL8cI,https://api.spotify.com/v1/audio-analysis/7fITs1tvr3Ao5hvUfWL8cI,190067,4
225,0.61,0.477,9,-13.549,1,0.111,0.0161,0.00023,0.293,0.592,143.92,audio_features,54DUQJsxG5VQ2v4x7ZL7OL,spotify:track:54DUQJsxG5VQ2v4x7ZL7OL,https://api.spotify.com/v1/tracks/54DUQJsxG5VQ2v4x7ZL7OL,https://api.spotify.com/v1/audio-analysis/54DUQJsxG5VQ2v4x7ZL7OL,289802,4
226,0.662,0.404,11,-8.41,0,0.0306,0.724,0,0.11,0.176,99.867,audio_features,25swU8AkHm7EMlAcqitzXF,spotify:track:25swU8AkHm7EMlAcqitzXF,https://api.spotify.com/v1/tracks/25swU8AkHm7EMlAcqitzXF,https://api.spotify.com/v1/audio-analysis/25swU8AkHm7EMlAcqitzXF,277865,4
227,0.492,0.266,4,-10.511,1,0.0297,0.635,0,0.0867,0.264,150.013,audio_features,47RMfZw3ibCVGDPmdeTukV,spotify:track:47RMfZw3ibCVGDPmdeTukV,https://api.spotify.com/v1/tracks/47RMfZw3ibCVGDPmdeTukV,https://api.spotify.com/v1/audio-analysis/47RMfZw3ibCVGDPmdeTukV,340872,4
228,0.398,0.414,2,-10.168,1,0.0309,0.0179,2.13E-06,0.0983,0.327,80.272,audio_features,1Wndv91GTHyyB7iDx9JRls,spotify:track:1Wndv91GTHyyB7iDx9JRls,https://api.spotify.com/v1/tracks/1Wndv91GTHyyB7iDx9JRls,https://api.spotify.com/v1/audio-analysis/1Wndv91GTHyyB7iDx9JRls,282070,4
229,0.559,0.375,9,-9.138,1,0.0381,0.798,0,0.157,0.448,140.005,audio_features,5OmeqHHP2JjBAjNIBP7AQq,spotify:track:5OmeqHHP2JjBAjNIBP7AQq,https://api.spotify.com/v1/tracks/5OmeqHHP2JjBAjNIBP7AQq,https://api.spotify.com/v1/audio-analysis/5OmeqHHP2JjBAjNIBP7AQq,346331,4
230,0.396,0.302,7,-9.35,1,0.0304,0.767,0,0.0909,0.142,84.572,audio_features,0S6XX82lKmcpI2z7HSMZKu,spotify:track:0S6XX82lKmcpI2z7HSMZKu,https://api.spotify.com/v1/tracks/0S6XX82lKmcpI2z7HSMZKu,https://api.spotify.com/v1/audio-analysis/0S6XX82lKmcpI2z7HSMZKu,333244,4
231,0.611,0.711,9,-5.345,1,0.0667,0.482,0,0.548,0.55,139.964,audio_features,050hZ2uw8XG4XRPIWZ50vM,spotify:track:050hZ2uw8XG4XRPIWZ50vM,https://api.spotify.com/v1/tracks/050hZ2uw8XG4XRPIWZ50vM,https://api.spotify.com/v1/audio-analysis/050hZ2uw8XG4XRPIWZ50vM,306913,4
232,0.9,0.5,5,-4.29,1,0.0665,0.0288,0.11,0.672,0.0601,127.985,audio_features,0F0eUsPiVGY9VH9YebsrSb,spotify:track:0F0eUsPiVGY9VH9YebsrSb,https://api.spotify.com/v1/tracks/0F0eUsPiVGY9VH9YebsrSb,https://api.spotify.com/v1/audio-analysis/0F0eUsPiVGY9VH9YebsrSb,425625,4
233,0.497,0.386,6,-10.425,1,0.025,0.549,4.67E-06,0.124,0.491,149.94,audio_features,5V1UJ03fQBUIdmFUy9CKVR,spotify:track:5V1UJ03fQBUIdmFUy9CKVR,https://api.spotify.com/v1/tracks/5V1UJ03fQBUIdmFUy9CKVR,https://api.spotify.com/v1/audio-analysis/5V1UJ03fQBUIdmFUy9CKVR,275626,3
234,0.62,0.432,11,-6.01,1,0.0306,0.78,0,0.0978,0.505,139.943,audio_features,478QmWZS0mVoHLpxEhQcdv,spotify:track:478QmWZS0mVoHLpxEhQcdv,https://api.spotify.com/v1/tracks/478QmWZS0mVoHLpxEhQcdv,https://api.spotify.com/v1/audio-analysis/478QmWZS0mVoHLpxEhQcdv,188187,4
235,0.399,0.454,1,-6.125,1,0.0289,0.832,0,0.0974,0.529,172.846,audio_features,6ucxDERi9f9aLIafHqV7Be,spotify:track:6ucxDERi9f9aLIafHqV7Be,https://api.spotify.com/v1/tracks/6ucxDERi9f9aLIafHqV7Be,https://api.spotify.com/v1/audio-analysis/6ucxDERi9f9aLIafHqV7Be,205853,4
236,0.338,0.402,7,-8.029,1,0.0365,0.611,0,0.423,0.359,147.72,audio_features,4RDV6siOdF829qgSWoiXh4,spotify:track:4RDV6siOdF829qgSWoiXh4,https://api.spotify.com/v1/tracks/4RDV6siOdF829qgSWoiXh4,https://api.spotify.com/v1/audio-analysis/4RDV6siOdF829qgSWoiXh4,216773,3
237,0.602,0.422,8,-11.057,1,0.0275,0.307,1.16E-06,0.139,0.686,139.97,audio_features,4nLo44ApodxL50JQEGYptw,spotify:track:4nLo44ApodxL50JQEGYptw,https://api.spotify.com/v1/tracks/4nLo44ApodxL50JQEGYptw,https://api.spotify.com/v1/audio-analysis/4nLo44ApodxL50JQEGYptw,232997,4
238,0.599,0.413,7,-6.089,1,0.0307,0.885,0,0.226,0.281,141.615,audio_features,104Jru5ybsxvhdsiPtkw4r,spotify:track:104Jru5ybsxvhdsiPtkw4r,https://api.spotify.com/v1/tracks/104Jru5ybsxvhdsiPtkw4r,https://api.spotify.com/v1/audio-analysis/104Jru5ybsxvhdsiPtkw4r,220000,4
239,0.409,0.245,1,-12.232,1,0.0304,0.916,2.15E-05,0.084,0.561,172.216,audio_features,0nsTICFXtuArD27ZsketR3,spotify:track:0nsTICFXtuArD27ZsketR3,https://api.spotify.com/v1/tracks/0nsTICFXtuArD27ZsketR3,https://api.spotify.com/v1/audio-analysis/0nsTICFXtuArD27ZsketR3,210867,4
240,0.555,0.67,2,-7.73,1,0.0323,0.0841,0,0.203,0.777,81.99,audio_features,1FqLVEC2KqMCixS4Z5FXtK,spotify:track:1FqLVEC2KqMCixS4Z5FXtK,https://api.spotify.com/v1/tracks/1FqLVEC2KqMCixS4Z5FXtK,https://api.spotify.com/v1/audio-analysis/1FqLVEC2KqMCixS4Z5FXtK,212533,4
241,0.517,0.435,7,-6.505,1,0.0312,0.323,0,0.123,0.268,144.071,audio_features,5yMuWSAjbdFtohlZThal4x,spotify:track:5yMuWSAjbdFtohlZThal4x,https://api.spotify.com/v1/tracks/5yMuWSAjbdFtohlZThal4x,https://api.spotify.com/v1/audio-analysis/5yMuWSAjbdFtohlZThal4x,200080,4
242,0.505,0.27,10,-11.601,1,0.0326,0.79,0,0.132,0.301,140.859,audio_features,5P1iVprYiJiWUVHg4LwDAa,spotify:track:5P1iVprYiJiWUVHg4LwDAa,https://api.spotify.com/v1/tracks/5P1iVprYiJiWUVHg4LwDAa,https://api.spotify.com/v1/audio-analysis/5P1iVprYiJiWUVHg4LwDAa,261068,3
